instance_name,group,pca_1,pca_2,tsne_1,tsne_2,umap_1,umap_2
YT_Gold_059_ch1168_d12_SA_ar_20261026,Instances_Youtube,-0.9154741923269124,0.30573876343371786,-37.92725,8.169608,-2.5479767,-2.2122433
YT_Gold_060_ch679_d7_DK_da_20261224,Instances_Youtube,-0.7136654288158701,0.31101955035528417,-33.903076,10.947221,-2.677287,-2.054333
YT_Gold_061_ch1184_d7_IT_it_20260405,Instances_Youtube,-0.6358042419092926,0.29999670923001265,-39.08563,10.864559,-2.0729356,-1.9639554
YT_Gold_062_ch649_d6_TR_tr_20260401,Instances_Youtube,-0.7752522646885891,0.10025444915519799,-39.553978,8.249033,-2.222142,-1.6834635
YT_Gold_063_ch943_d14_GB_en_20260312,Instances_Youtube,-1.0226472191006486,0.27630439996962464,-36.77761,5.5331864,-3.5073075,-2.2911482
YT_Gold_064_ch1760_d10_FR_fr_20260725,Instances_Youtube,-0.9884889742205926,0.36460641576354624,-41.28683,8.830957,-2.112389,-1.8289675
YT_Gold_065_ch879_d13_AE_ar_20260218,Instances_Youtube,-0.8211800215921459,0.4884725802350445,-36.56197,14.766583,-2.1414125,-3.096364
YT_Gold_066_ch670_d6_IN_hi_20260911,Instances_Youtube,-0.669250218378674,0.40134087631367277,-42.11199,11.383974,-1.5904857,-1.966718
YT_Gold_067_ch1045_d7_IT_it_20260621,Instances_Youtube,-0.664101019353077,0.41895289186476226,-41.708565,12.734388,-1.4423524,-2.2081776
YT_Gold_068_ch1244_d17_SE_sv_20261130,Instances_Youtube,-1.0281871850222297,0.5027581982131437,-35.343563,4.8508887,-3.2406807,-2.794081
YT_Gold_069_ch900_d17_UA_uk_20260830,Instances_Youtube,-0.7908498484558866,0.5171882355458732,-37.855347,16.925022,-1.9264526,-3.1998818
YT_Gold_070_ch1355_d11_DK_da_20260722,Instances_Youtube,-0.9454764551426462,0.23235493425688558,-37.916527,7.6352057,-3.0273776,-2.0782833
YT_Gold_071_ch1316_d5_JP_ja_20260423,Instances_Youtube,-0.7393835639481684,0.1932559678158392,-34.06837,9.564495,-2.6717753,-1.7357633
YT_Gold_072_ch1570_d9_FR_fr_20260118,Instances_Youtube,-0.6580686831290088,0.5141480399737661,-41.529144,13.429517,-1.37432,-2.3988574
YT_Gold_073_ch1203_d9_VN_vi_20260129,Instances_Youtube,-0.8539260500464387,0.15178930020916637,-36.691647,8.623106,-2.893537,-1.986526
YT_Gold_074_ch1628_d13_JP_ja_20260906,Instances_Youtube,-0.8271449837637258,0.49461119616642035,-32.859783,15.76356,-2.9185395,-3.0874898
YT_Gold_075_ch1459_d12_VN_vi_20261026,Instances_Youtube,-0.7478299410437317,0.578279511824666,-34.5565,14.490272,-2.5779626,-3.2166781
YT_Gold_076_ch987_d9_ID_id_20260725,Instances_Youtube,-0.9525009349569244,0.27138678009121353,-35.352474,8.895191,-2.9241028,-2.112139
YT_Gold_077_ch1329_d3_IL_he_20260224,Instances_Youtube,-0.5280345303491935,0.24698473055827175,-32.254955,10.530575,-2.6148949,-1.7028342
YT_Gold_078_ch405_d14_IT_it_20260718,Instances_Youtube,-0.7087204668290995,0.48807996340938775,-38.617355,15.522101,-1.7162455,-3.0790324
YT_Gold_079_ch1895_d12_US_en_20260821,Instances_Youtube,-0.7259744701376182,0.5366293960593216,-36.45678,15.708025,-2.0460587,-3.3021817
YT_Gold_080_ch1561_d3_NO_no_20260601,Instances_Youtube,-0.4244127250659187,0.305136932699698,-30.888935,12.613625,-2.5980732,-2.2675781
YT_Gold_082_ch872_d12_NL_nl_20261018,Instances_Youtube,-0.7266375574373376,0.46151062831945966,-33.381718,15.680125,-2.6499667,-3.354459
YT_Gold_083_ch1827_d12_RO_ro_20260224,Instances_Youtube,-0.6886827844405252,0.663729751942342,-39.89292,16.072071,-1.535096,-2.9455996
YT_Gold_084_ch899_d13_CA_en_20260418,Instances_Youtube,-0.8536216355635509,0.6617467000743205,-41.179188,14.889609,-1.3787905,-2.754497
YT_Gold_085_ch1240_d12_TW_zh_20261114,Instances_Youtube,-1.048853529671446,0.3166785604253053,-37.706726,6.744485,-3.2847552,-2.2089648
YT_Gold_086_ch761_d11_UA_uk_20260413,Instances_Youtube,-0.7098377650332003,0.49931243230228817,-35.825874,15.57016,-2.1251528,-3.2856195
YT_Gold_087_ch1208_d5_US_en_20260731,Instances_Youtube,-0.6362894851299256,0.19416489665847103,-38.828278,9.479715,-2.325507,-1.7057868
YT_Gold_088_ch1354_d3_GR_el_20260429,Instances_Youtube,-0.5448577526939999,0.19574330726134304,-32.53515,9.829309,-2.4099317,-1.6147484
YT_Gold_089_ch1445_d9_ID_id_20261007,Instances_Youtube,-0.7822128681306989,0.2901840687115367,-39.32609,10.919903,-1.9701333,-1.9741975
YT_Gold_090_ch1901_d9_ID_id_20260710,Instances_Youtube,-0.6823826559670227,0.2673711833593162,-37.751385,10.89579,-2.2385614,-2.1354647
YT_Premium_001_ch1677_d15_IL_he_20260601,Instances_Youtube,-0.956716567721198,0.5711076460821747,-37.181465,13.289445,-2.210848,-2.7422762
YT_Premium_002_ch1812_d9_EG_ar_20260607,Instances_Youtube,-0.6848873677636876,0.5298079561134026,-33.454742,17.077324,-2.491563,-3.227405
YT_Premium_003_ch1981_d9_EG_ar_20260302,Instances_Youtube,-0.7375394868377807,0.7425742878540709,-35.720016,12.523384,-2.5833645,-2.9359925
YT_Premium_004_ch1831_d8_AE_ar_20261209,Instances_Youtube,-0.9409742147393821,0.4523269023691092,-35.605312,10.943947,-2.8158886,-2.5178633
YT_Premium_005_ch1674_d15_IN_hi_20260805,Instances_Youtube,-0.9498825269165025,0.8114403183066596,-35.716827,12.478441,-2.600264,-2.9621677
YT_Premium_006_ch1954_d11_AE_ar_20261216,Instances_Youtube,-0.9522608091606595,0.6783129148677913,-35.550232,11.617165,-2.775041,-2.7493436
YT_Premium_007_ch1924_d5_VN_vi_20260118,Instances_Youtube,-0.6287675711869772,0.28403395714674406,-33.219402,10.627122,-2.622347,-1.675145
YT_Premium_008_ch1946_d7_IT_it_20260815,Instances_Youtube,-0.6409397222363128,0.4403875313993417,-41.965332,11.883183,-1.4761163,-2.1482906
YT_Premium_009_ch1943_d14_US_en_20260130,Instances_Youtube,-1.2766846413529493,0.5227683424452296,-34.642704,7.9976397,-3.0785449,-2.3525455
YT_Premium_010_ch1815_d7_EG_ar_20260828,Instances_Youtube,-0.9505258173801776,0.26996801562967154,-32.96556,7.9108453,-2.9837654,-2.2249622
epg_AU_2026-01-04,Instances_PW,0.3595264489662374,0.09816736501095957,3.0608819,20.446598,18.503248,15.811107
epg_AU_2026-01-05,Instances_PW,0.3642112005982535,0.09110248492807904,3.1035905,20.53583,18.548767,15.8372755
epg_AU_2026-01-06,Instances_PW,0.5236163218044277,0.015628263476386017,28.76032,-8.65663,6.986784,10.340359
epg_AU_2026-01-07,Instances_PW,0.4850786837083091,0.1325352138665732,8.332219,22.59631,19.11824,14.6393175
epg_AU_2026-01-08,Instances_PW,0.3949291020014286,-0.04115351244395493,24.927938,-9.971165,7.246657,9.81987
epg_BR_2026-01-04,Instances_PW,0.39018310152681746,0.13005110130350306,4.238042,22.846634,18.944723,15.581496
epg_BR_2026-01-05,Instances_PW,0.42725053512199296,0.13866190116071953,4.951408,25.812347,19.670008,15.327278
epg_BR_2026-01-06,Instances_PW,0.3642510980772674,0.11342352902100772,3.5622413,21.937206,18.740814,15.766409
epg_BR_2026-01-07,Instances_PW,0.10075331792879427,0.027938860927089748,-9.190003,-6.2989607,10.979941,0.8161321
epg_BR_2026-01-08,Instances_PW,-0.09998003364340957,-0.18139417628189403,7.536034,-16.946173,8.218986,4.7077575
epg_CA_2026-01-04,Instances_PW,0.5045666859936692,0.1173029239111476,15.039801,18.591738,17.364796,14.528586
epg_CA_2026-01-05,Instances_PW,0.5291314954625451,0.13673728057371526,15.266048,19.054768,17.426641,14.43346
epg_CA_2026-01-06,Instances_PW,0.5663840419528227,0.02596380594887071,25.948296,-7.7331586,7.326166,10.007298
epg_CA_2026-01-07,Instances_PW,0.3119119325163725,-0.025467025064180637,15.594911,-12.22167,8.616895,6.803119
epg_CA_2026-01-08,Instances_PW,-0.06225740054258788,-0.12906133488173466,7.684518,-17.483532,8.199066,4.7444115
epg_CN_2026-01-04,Instances_PW,0.28007379544130495,-0.12414313171144897,10.469424,10.696999,17.012806,12.809615
epg_CN_2026-01-05,Instances_PW,-0.0758204421911911,-0.4237191392276086,0.7699238,-8.883375,10.157928,3.220324
epg_CN_2026-01-06,Instances_PW,-0.21289287347744634,-0.6117170217998966,1.21556,-8.812117,10.059109,3.328352
epg_CN_2026-01-07,Instances_PW,0.22089229206652383,-0.46651410512254843,8.870257,8.093692,16.718298,12.590122
epg_CN_2026-01-08,Instances_PW,0.22747232802019657,-0.4634672382860715,8.806179,8.156901,16.70758,12.578773
epg_DE_2026-01-04,Instances_PW,0.4391424478410334,0.13146160282969444,5.7822266,23.432571,19.010872,15.327146
epg_DE_2026-01-05,Instances_PW,0.4657845308126759,0.1495567600203942,8.950064,26.34958,19.27884,15.159177
epg_DE_2026-01-06,Instances_PW,0.45695257768071584,0.13134772112521498,8.954683,25.787825,18.91597,15.172191
epg_DE_2026-01-07,Instances_PW,0.1722859918945111,0.023962962725406878,-12.625907,-11.159009,11.994508,0.6518436
epg_DE_2026-01-08,Instances_PW,-0.05655295601157995,-0.04668383394998388,-5.8467975,-12.4436245,10.7795,0.9900395
epg_FR_2026-01-04,Instances_PW,0.3943491837893073,0.04416406871116341,33.441486,-7.5159845,6.897604,11.133975
epg_FR_2026-01-05,Instances_PW,0.4332058796774595,0.05680121337937627,33.25265,-7.114609,6.9602704,11.183533
epg_FR_2026-01-06,Instances_PW,0.2260733395285529,-0.02979034986860074,15.120087,-12.454616,8.651831,6.5061746
epg_FR_2026-01-07,Instances_PW,0.014796198747989764,-0.20440528518368262,8.681188,-16.304579,8.351475,4.853644
epg_FR_2026-01-08,Instances_PW,-0.10144039310671193,-0.17863650369521666,7.5321236,-16.91885,8.220357,4.7137794
epg_GB_2026-01-04,Instances_PW,0.4644151343750301,0.1515670137673415,9.83743,28.059483,19.293274,14.880642
epg_GB_2026-01-05,Instances_PW,0.500101655466619,0.1654176595519281,9.759501,28.16668,19.542273,14.9255705
epg_GB_2026-01-06,Instances_PW,0.22011336165099127,0.07545901788069687,-0.3534077,17.553226,18.297146,16.174854
epg_GB_2026-01-07,Instances_PW,-0.10020793321105137,-0.16685573861944736,7.0893693,-17.16269,8.230492,4.71297
epg_GB_2026-01-08,Instances_PW,-0.821524703389809,-0.9572423919982552,-3.0594118,-48.79209,-15.638794,17.295229
epg_HK_2026-01-04,Instances_PW,0.4189462312830191,0.1197136345119032,5.0778885,24.034416,19.084356,15.4766
epg_HK_2026-01-05,Instances_PW,0.49043690454409405,0.02189705253891472,28.556551,-6.9762173,7.3249025,10.274948
epg_HK_2026-01-06,Instances_PW,0.5120220556912084,0.007947856513626284,27.502106,-6.695274,7.48053,10.053097
epg_HK_2026-01-07,Instances_PW,0.5115501470933893,-0.0027752349218912453,27.924774,-6.7163625,7.4631906,10.115682
epg_HK_2026-01-08,Instances_PW,0.4943368678737884,0.0011304874145889876,27.26299,-6.553524,7.4695525,10.004946
epg_ID_2026-01-04,Instances_PW,0.47173505084163503,0.11443523436049219,8.289548,22.169016,18.955908,14.633591
epg_ID_2026-01-05,Instances_PW,0.5159333104841101,-0.0070492626921594415,28.15921,-9.03845,6.925795,10.280786
epg_ID_2026-01-06,Instances_PW,0.44878385791032593,0.09142048187427632,7.8963094,21.535004,18.898924,14.721515
epg_ID_2026-01-07,Instances_PW,0.004246567446406169,-0.14230996018562758,-5.2444715,-13.114054,10.71529,1.2227426
epg_ID_2026-01-08,Instances_PW,-0.13521956229772847,-0.2346114790294206,7.1318207,-16.353043,8.275472,4.7143555
epg_IN_2026-01-04,Instances_PW,0.5279191549781684,0.16150308769453492,10.92876,22.814642,18.930775,14.530442
epg_IN_2026-01-05,Instances_PW,0.24551165867271163,-0.17435898031470798,-5.094432,-14.401626,11.403257,2.2926705
epg_IN_2026-01-06,Instances_PW,0.07376248867439172,-0.1403251142906362,-5.8298783,-14.13408,11.484029,2.237034
epg_IN_2026-01-07,Instances_PW,-0.20388698210246914,-0.36197192566230885,0.899952,-12.316189,10.125172,3.155794
epg_IN_2026-01-08,Instances_PW,-0.4146931524457382,-0.557072327960332,4.058408,-12.022637,9.696367,3.768025
epg_JP_2026-01-04,Instances_PW,0.35298225024824903,-0.017248579923492158,8.461421,13.431913,17.381422,13.19324
epg_JP_2026-01-05,Instances_PW,0.4009094713431326,-0.009569258548898785,8.868926,13.006279,17.285315,13.019905
epg_JP_2026-01-06,Instances_PW,0.4395594444542289,-0.10698083704269667,25.461628,-3.5919507,7.8821254,10.541128
epg_JP_2026-01-07,Instances_PW,0.4012866596097481,-0.1408100235440367,25.420376,-3.2016702,7.8435225,10.468348
epg_JP_2026-01-08,Instances_PW,0.4088786166402708,-0.00610356616106944,9.095058,13.079899,17.298662,12.935241
epg_MY_2026-01-04,Instances_PW,0.3670603897395609,0.11983086026270406,3.1528547,21.648542,18.741455,15.710371
epg_MY_2026-01-05,Instances_PW,0.442618691773078,0.16967128743926674,6.4470825,28.332642,19.8992,15.097161
epg_MY_2026-01-06,Instances_PW,0.3555018781631444,0.14174363788357258,2.4475021,23.135813,18.756227,15.628576
epg_MY_2026-01-07,Instances_PW,0.24619916724426993,0.10474377514698174,0.97982556,19.103367,18.275543,16.01664
epg_MY_2026-01-08,Instances_PW,0.3185898556279013,0.11338727066442744,1.9491192,19.84253,18.343344,15.893829
epg_NZ_2026-01-04,Instances_PW,0.4310074978654935,-0.030927828742546515,26.046598,-9.808129,7.1667337,10.075422
epg_NZ_2026-01-05,Instances_PW,0.356665559609472,0.02703049171667149,2.9692216,17.251505,18.110933,15.819642
epg_NZ_2026-01-06,Instances_PW,0.3501124949930282,0.032549702173760964,3.1251767,17.530252,18.009285,15.771214
epg_NZ_2026-01-07,Instances_PW,0.4962174145728758,0.07208444871724695,10.905481,19.089195,17.975275,13.949057
epg_NZ_2026-01-08,Instances_PW,0.4950022931153112,0.09043388002574249,10.796548,19.545967,18.001656,13.947622
epg_PH_2026-01-04,Instances_PW,0.4149324694653974,-0.010434028218081148,8.832561,14.906666,17.541122,13.200676
epg_PH_2026-01-05,Instances_PW,0.39377587794753366,0.06365552247826622,7.281109,20.421597,18.906324,14.708189
epg_PH_2026-01-06,Instances_PW,0.4682929631688647,0.11056052441127417,7.3631177,22.113749,19.170582,14.686645
epg_PH_2026-01-07,Instances_PW,0.41727565884475915,0.07140985372549913,7.576379,20.451536,18.960997,14.624912
epg_PH_2026-01-08,Instances_PW,-0.13480632355865918,-0.22618155810490792,7.0245557,-16.420908,8.23352,4.6965327
epg_RU_2026-01-04,Instances_PW,0.4042478554534322,0.08503310189763003,22.978045,-0.60193473,8.921175,8.609991
epg_RU_2026-01-05,Instances_PW,0.19863457174290533,-0.03482753243485104,15.177287,-13.498766,8.648871,6.75723
epg_RU_2026-01-06,Instances_PW,-0.10846105391703886,-0.16055351857191535,6.9233217,-17.890793,8.262736,4.7474375
epg_RU_2026-01-07,Instances_PW,-0.821524703389809,-0.9572423919982552,-3.0594118,-48.79209,-15.642953,17.351997
epg_RU_2026-01-08,Instances_PW,-0.821524703389809,-0.9572423919982552,-2.734179,-47.067295,-15.5942745,17.323683
epg_SG_2026-01-04,Instances_PW,0.43044679036780187,0.15783389523220737,6.760826,25.092697,19.494616,15.08675
epg_SG_2026-01-05,Instances_PW,0.33346550722670154,0.1902703715496572,1.3228391,24.476316,18.847633,15.436391
epg_SG_2026-01-06,Instances_PW,0.46920830106712785,0.15754499814250256,8.322142,24.30667,19.273449,14.746298
epg_SG_2026-01-07,Instances_PW,0.23392236092748353,0.07188489126797348,-0.18539074,17.635002,18.193962,16.151196
epg_SG_2026-01-08,Instances_PW,0.4372314609995943,0.14064308354862365,7.156614,23.494066,19.083588,14.890989
epg_TW_2026-01-04,Instances_PW,0.45632682984081885,-0.04902343877376725,24.355467,-4.446345,7.6719575,10.201903
epg_TW_2026-01-05,Instances_PW,0.5068936547038801,0.05142959434810468,11.4394245,14.021506,17.561611,13.454345
epg_TW_2026-01-06,Instances_PW,0.5119293048587695,-0.08674547248922737,24.591417,-4.4993744,7.7570076,10.212144
epg_TW_2026-01-07,Instances_PW,0.3981094933686614,-0.010628401681480604,7.6924047,14.823567,17.454868,13.338684
epg_TW_2026-01-08,Instances_PW,0.47765319293938935,0.0072860999768246115,10.825483,13.793943,17.494673,13.203237
epg_US_2026-01-04,Instances_PW,0.5327986738837219,0.3085474504270016,21.06302,4.436323,9.129859,8.549183
epg_US_2026-01-05,Instances_PW,0.5545496084576919,0.3199490883972984,21.154957,4.385025,9.16543,8.572547
epg_US_2026-01-06,Instances_PW,0.5769812853013062,0.19879653276799436,21.35039,4.138027,9.16461,8.547583
epg_US_2026-01-07,Instances_PW,0.36628036485672844,0.13328605111555136,20.5317,4.7426286,9.076561,8.581456
epg_US_2026-01-08,Instances_PW,0.05260216402943507,-0.04752224666510452,-13.302848,-20.011757,12.569203,2.6630955
epg_VN_2026-01-04,Instances_PW,0.3896076837323167,-0.02791251770962133,4.985465,15.165182,18.04995,15.578633
epg_VN_2026-01-05,Instances_PW,-0.20301516514533413,-0.45457175889428497,5.4838843,-13.822725,8.852754,4.543575
epg_VN_2026-01-06,Instances_PW,-0.4246768578135892,-0.593710331314015,4.0975904,-12.027831,9.680251,3.7740078
epg_VN_2026-01-07,Instances_PW,-0.821524703389809,-0.9572423919982552,-3.0594118,-48.79209,-15.57812,17.376997
epg_VN_2026-01-08,Instances_PW,-0.821524703389809,-0.9572423919982552,-3.0594118,-48.79209,-15.391437,17.50778
epg_ZA_2026-01-04,Instances_PW,0.5108427451488867,-0.004121939806775776,27.236881,-9.556566,6.9417033,10.206554
epg_ZA_2026-01-05,Instances_PW,0.4851461717934441,0.11268566083904963,9.1704,22.94127,18.982368,14.634549
epg_ZA_2026-01-06,Instances_PW,0.3108069544715538,0.050432757371704606,0.5205347,17.6285,18.15817,16.095352
epg_ZA_2026-01-07,Instances_PW,0.03427951135725016,-0.17997148955820264,8.823734,-16.208471,8.348736,4.8667707
epg_ZA_2026-01-08,Instances_PW,-0.2347174021354853,-0.3438556423085034,6.4271507,-15.04845,8.501932,4.650181
iptv-epg_ae_2026-01-04,Instances_IPTV,-0.821524703389809,-0.9572423919982552,-3.0594118,-48.79209,-15.673446,17.489439
iptv-epg_ae_2026-01-05,Instances_IPTV,-0.821524703389809,-0.9572423919982552,-3.0594118,-48.79209,-15.599569,17.28268
iptv-epg_ae_2026-01-06,Instances_IPTV,-0.821524703389809,-0.9572423919982552,-3.0594118,-48.79209,-15.511669,17.338398
iptv-epg_ae_2026-01-07,Instances_IPTV,-0.821524703389809,-0.9572423919982552,-3.0594118,-48.79209,-15.601246,17.27932
iptv-epg_al_2026-01-04,Instances_IPTV,0.42946203158578256,0.16159291719703028,3.7816482,28.36983,20.034916,15.150326
iptv-epg_al_2026-01-05,Instances_IPTV,0.4529860597976677,0.14986915584135896,3.9934163,28.656925,20.105505,15.121442
iptv-epg_al_2026-01-06,Instances_IPTV,-0.0010443368889669902,-0.015235005754994035,-8.490423,-11.997991,11.559262,1.3968847
iptv-epg_al_2026-01-07,Instances_IPTV,0.02902605799940383,0.010997296261235134,-12.675795,-7.782805,11.502233,1.0076952
iptv-epg_am_2026-01-04,Instances_IPTV,0.4249030614519459,-0.08623283488601885,5.394385,14.704408,17.357182,13.128995
iptv-epg_am_2026-01-05,Instances_IPTV,0.2738043333924568,-0.19577194877510917,13.751685,-11.343006,8.79663,6.398888
iptv-epg_am_2026-01-06,Instances_IPTV,-0.05510114767225016,-0.24283112364622783,-1.0832276,-12.185627,10.321299,2.7975996
iptv-epg_am_2026-01-07,Instances_IPTV,-0.021659193995619885,-0.21122973063897277,-1.3565539,-12.310847,10.472466,2.5107484
iptv-epg_ar_2026-01-04,Instances_IPTV,0.48347737850350836,0.04344736554786388,31.435863,-7.839745,6.9077797,11.083142
iptv-epg_ar_2026-01-05,Instances_IPTV,0.44905650969505706,0.1463544314075862,5.8236647,26.853344,19.877014,15.261607
iptv-epg_ar_2026-01-06,Instances_IPTV,0.12276388601202448,-0.11346065134359429,12.41105,-14.413144,8.524969,6.075347
iptv-epg_ar_2026-01-07,Instances_IPTV,0.06160261840960135,-0.0373862226068572,-9.708777,-12.271575,11.781513,1.4727066
iptv-epg_at_2026-01-04,Instances_IPTV,0.44938387291812065,0.15294208846820867,5.118077,27.974472,20.074469,15.165436
iptv-epg_at_2026-01-05,Instances_IPTV,0.45162204481285906,0.1477456482717605,5.0852165,27.522297,19.995796,15.136663
iptv-epg_at_2026-01-06,Instances_IPTV,0.036542599262329056,0.0197720459302293,-11.992946,-8.167742,11.457248,1.0002407
iptv-epg_at_2026-01-07,Instances_IPTV,0.03756636190672569,0.020489491814911998,-11.773474,-7.919682,11.52491,0.98652625
iptv-epg_au_2026-01-04,Instances_IPTV,0.60159514515837,0.002313079936044904,29.200602,1.8368002,8.686099,9.759476
iptv-epg_au_2026-01-05,Instances_IPTV,0.5973154186373425,-0.0011836967509993856,29.135155,1.817517,8.663161,9.797365
iptv-epg_au_2026-01-06,Instances_IPTV,0.38396049246322506,0.009525878528983456,17.819029,13.728402,17.057035,15.066053
iptv-epg_au_2026-01-07,Instances_IPTV,0.4366551776345816,-0.0745703241690765,30.340105,0.46765774,8.7129345,9.731405
iptv-epg_ba_2026-01-04,Instances_IPTV,0.5024648089463369,0.011063001370507308,27.20151,-6.21965,7.576695,10.030433
iptv-epg_ba_2026-01-05,Instances_IPTV,0.427429086597337,0.0793822382702053,9.432241,18.093714,17.974812,13.738599
iptv-epg_ba_2026-01-06,Instances_IPTV,0.013940334672614796,-0.030043592906055294,-7.91051,-9.427733,11.075883,1.3727398
iptv-epg_ba_2026-01-07,Instances_IPTV,0.010284125812242584,-0.028355532627430846,-7.7403727,-9.676737,11.088571,1.4670281
iptv-epg_be_2026-01-04,Instances_IPTV,0.4733832525216367,0.008476082751250558,29.651363,-7.3414335,6.8778973,10.958466
iptv-epg_be_2026-01-05,Instances_IPTV,0.4345140835265021,0.12737897912769203,5.897767,24.569592,19.269007,15.369743
iptv-epg_be_2026-01-06,Instances_IPTV,0.023271517231066352,-0.014317024973478198,-12.669638,-13.518396,12.281133,1.4709363
iptv-epg_be_2026-01-07,Instances_IPTV,0.02112660094827301,-0.01957189008962723,-12.599593,-13.263416,12.299973,1.4872154
iptv-epg_bg_2026-01-04,Instances_IPTV,0.40687003538780286,-0.013369299680385693,7.1356554,15.6334505,17.388332,13.555681
iptv-epg_bg_2026-01-05,Instances_IPTV,0.36679091713197864,-0.25381173238566923,22.359558,-5.3809476,8.181663,10.200192
iptv-epg_bg_2026-01-06,Instances_IPTV,-0.11799286634139583,-0.21779271439713943,-1.1844519,-9.985878,10.401685,2.921602
iptv-epg_bg_2026-01-07,Instances_IPTV,-0.06375196533352467,-0.13484354930534925,-2.8951163,-10.255462,10.509136,2.666583
iptv-epg_bo_2026-01-04,Instances_IPTV,0.29270053136739616,0.026233601370071136,2.392546,18.42095,18.218245,15.940565
iptv-epg_bo_2026-01-05,Instances_IPTV,0.3412733893347658,0.005814332067348604,8.280751,16.337479,17.605927,13.662011
iptv-epg_bo_2026-01-06,Instances_IPTV,-0.03386413596387161,-0.23876745638468289,9.45031,-13.804545,8.814071,5.1131315
iptv-epg_bo_2026-01-07,Instances_IPTV,-0.042737972399758295,-0.2520918525672655,8.982136,-14.388511,8.883249,5.019839
iptv-epg_br_2026-01-04,Instances_IPTV,0.45642242416084555,0.05963940469284057,30.641544,-9.768495,7.1458607,10.630387
iptv-epg_br_2026-01-05,Instances_IPTV,0.4365448510568871,0.13958680262970025,5.3863015,25.118654,19.47925,15.428659
iptv-epg_br_2026-01-06,Instances_IPTV,0.10366876456893348,-0.10546085483220591,11.404336,-15.142064,8.470614,6.1119523
iptv-epg_br_2026-01-07,Instances_IPTV,0.05666375363399345,0.011037032895996557,-9.234722,-7.57845,11.112903,0.8539606
iptv-epg_by_2026-01-04,Instances_IPTV,0.43658777819042427,0.008343314170600302,9.322456,15.241161,17.563026,13.360529
iptv-epg_by_2026-01-05,Instances_IPTV,-0.1894400386961308,-0.2907919634125852,7.9751377,-14.074691,8.894372,4.970466
iptv-epg_by_2026-01-06,Instances_IPTV,-0.821524703389809,-0.9572423919982552,-2.734179,-47.067295,-15.686591,17.322023
iptv-epg_by_2026-01-07,Instances_IPTV,-0.38072343111744694,-0.5241590224690953,5.5810194,-10.502747,9.608381,4.141944
iptv-epg_ca_2026-01-04,Instances_IPTV,0.5279065953520788,0.12504965352891517,17.107529,16.7572,17.060066,14.637634
iptv-epg_ca_2026-01-05,Instances_IPTV,0.5211361988784037,0.14159837446889134,16.962065,16.857056,17.083345,14.660016
iptv-epg_ca_2026-01-06,Instances_IPTV,0.38463272778072055,0.07513037285355739,17.371391,13.421822,17.174953,15.135601
iptv-epg_ca_2026-01-07,Instances_IPTV,0.46510461978772655,-0.044038634448455016,29.726204,-0.09582674,8.619201,9.743333
iptv-epg_ch_2026-01-04,Instances_IPTV,0.49280316412343506,0.10566243157513067,14.938162,18.082848,17.320932,14.535521
iptv-epg_ch_2026-01-05,Instances_IPTV,0.4920858924835624,0.10880196855556257,14.761123,18.192741,17.32063,14.506392
iptv-epg_ch_2026-01-06,Instances_IPTV,0.12980809267908588,-0.10547003601823302,13.0233,-14.773976,8.525879,6.0686045
iptv-epg_ch_2026-01-07,Instances_IPTV,0.04593402275492786,-0.0023907362219778294,-11.145368,-13.389213,11.9875145,1.4968143
iptv-epg_cl_2026-01-04,Instances_IPTV,0.45092784232658334,0.15512377781113962,6.6087885,26.845566,19.815908,15.14968
iptv-epg_cl_2026-01-05,Instances_IPTV,0.44674629529044074,0.1682035140506264,6.051071,28.231962,20.046902,15.212162
iptv-epg_cl_2026-01-06,Instances_IPTV,0.09985419672820395,-0.058228213793621975,12.468418,-15.40824,8.543807,6.085421
iptv-epg_cl_2026-01-07,Instances_IPTV,0.06142768148011302,0.026901911726906702,-12.66575,-9.282313,11.880666,0.96885
iptv-epg_co_2026-01-04,Instances_IPTV,0.49523597358203897,0.04589039896950209,30.568232,-8.432695,6.869265,10.913351
iptv-epg_co_2026-01-05,Instances_IPTV,0.49165144743370337,0.043666039976367754,30.866201,-7.6350374,6.854895,11.142352
iptv-epg_co_2026-01-06,Instances_IPTV,0.09557196504743892,-0.00967760680805263,-10.776308,-10.813038,11.783081,0.5876711
iptv-epg_co_2026-01-07,Instances_IPTV,0.03902679062707681,-0.04262984973110062,-7.3729687,-9.08931,10.989015,1.4065185
iptv-epg_cr_2026-01-04,Instances_IPTV,0.45759741568380974,-0.04316690554789182,28.235573,-5.6673126,7.5673876,10.429941
iptv-epg_cr_2026-01-05,Instances_IPTV,0.44040924642109125,-0.08623634404549618,27.179773,-3.9037044,7.816856,10.478741
iptv-epg_cr_2026-01-06,Instances_IPTV,-0.07643207221177928,-0.2694661400685542,8.966164,-13.063656,8.943021,5.0119414
iptv-epg_cr_2026-01-07,Instances_IPTV,-0.03149189245162398,-0.2371262903632282,9.369244,-14.206779,8.816998,5.127195
iptv-epg_cz_2026-01-04,Instances_IPTV,0.44305229484841846,0.05305016972244947,10.729963,17.389599,17.610968,13.830221
iptv-epg_cz_2026-01-05,Instances_IPTV,0.4398665283188298,0.05451252355528069,10.584146,17.498104,17.681097,13.86561
iptv-epg_cz_2026-01-06,Instances_IPTV,0.11973201728296623,-0.10839179052934422,-10.675858,-17.8633,12.27338,2.8799925
